relevant,entities,id,A,B,C
1,O O O O ORG PRO VUL VUL VUL VUL VUL,809071504365330433,0,0,1
-1,,817108027975340033,0,0,1
-1,,809080529068892160,0,0,1
-1,,805954946977759232,1,1,1
-1,,808775340160090112,0,0,1
1,ORG PRO PRO VER O O VUL VUL O,806187093403795456,0,1,1
-1,,809447948484509696,0,0,1
1,O ORG PRO PRO VER O VUL VUL VUL VUL VUL VUL VUL VUL VUL,809103228235350017,0,0,1
-1,,820553944879550464,0,0,1
1,O O PRO O O O PRO O O,807211977999196161,0,0,1
1,O O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL,808788615694319621,0,0,1
1,O O VUL VUL VUL VUL VUL O ORG PRO PRO O O O,809119409742680065,0,0,1
1,PRO O O VER VUL VUL,805819403031945216,0,0,1
-1,,808801420770156544,0,0,1
1,ID O O O O PRO PRO ID,808923038926376964,0,0,1
1,ORG PRO O VER VER VER VER VER O VER O PRO VUL VUL VUL,802058621022588929,0,0,1
1,ID ORG PRO PRO O VER O O VER O O O O O O,809355524261167105,0,0,1
1,PRO VER O O O O O O O,809068886893166592,0,0,1
-1,,809046188616011776,0,0,1
-1,,807338891476926464,0,0,1
1,PRO O O O O O O O VUL VUL VUL VUL VUL O O O O,808814292585873408,0,0,1
-1,,809490355326451712,0,0,1
1,ID ORG PRO PRO O O VUL VUL VUL VUL VUL VUL VUL,808793471549050880,0,0,1
1,ORG PRO VER VER VER VER VER VER O VUL VUL,809025466933841920,0,0,1
1,ORG PRO PRO VER VER VER VER VUL VUL VUL,809025495132209153,0,0,1
1,O PRO VER O PRO PRO VUL VUL O O O O O,801566776513310720,0,0,1
1,O ID ID O O O O,809089429524586500,0,0,1
1,PRO PRO PRO O PRO O O VUL VUL VUL VUL,808653852123824128,1,1,1
1,O PRO PRO PRO O PRO O O VUL VUL VUL VUL,808654284288118784,1,1,1
1,O PRO PRO O O PRO PRO PRO ID ID,808381855653396481,0,1,1
1,O ORG PRO PRO ID VUL VUL VUL VUL,809144311560437760,0,0,1
1,O ID ORG PRO PRO O VER O ORG PRO PRO O VER O O,809363045059330048,0,0,1
1,ORG PRO PRO VER VER VER O O O VUL VUL,809006690419036160,0,0,1
1,O O ORG ORG PRO PRO ID VUL VUL VUL,809521062866194432,0,1,1
1,PRO O O VER VUL VUL,805828264463859712,0,0,1
1,ORG PRO PRO PRO PRO VER VUL VUL VUL VUL,809470392083611648,0,1,1
1,PRO VER O O O O O O O O,808144375041519617,0,0,1
1,ORG PRO PRO VER O O O VUL,809544228749524992,0,0,1
1,O ID O O O ORG PRO ID,809161141851193351,0,0,1
1,O ORG PRO PRO VER O O VUL VUL,809008929514655744,0,0,1
1,O ORG PRO PRO VER O O O O O VUL ID O,809484449456865280,0,0,1
1,O ORG PRO PRO O PRO O VER VUL VUL ID,808923379160018944,0,0,1
-1,,809105831497076737,0,0,1
-1,,820778344828506119,1,1,1
1,ORG PRO PRO VER VER VER VER VUL VUL,809025519006138368,0,0,1
1,ORG ORG ID ID ID O,801450964817420288,0,1,1
1,ID ID ORG PRO O O VUL VUL VUL ID ORG,809284383609716736,0,0,1
-1,,809341266286825472,0,0,1
-1,,809164380520726528,0,0,1
1,ORG O O O O PRO VER O O O O,809052839779663872,0,0,1
1,PRO PRO O PRO O O O VUL VUL,808977143015337984,1,1,1
1,ORG PRO PRO VER O O VUL,809477435607711745,0,0,1
1,O ORG PRO O O ID VUL VUL VUL VUL,808808615721189376,0,0,1
1,ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL O O O,810770765012500480,0,0,1
1,O O O ORG PRO VUL VUL VUL VUL VUL,809065799612854272,0,0,1
1,ORG PRO PRO VER VUL VUL VUL,807321430815834112,0,0,1
1,ID ID ORG PRO PRO O O O O ORG,809291934074212352,1,0,1
-1,,810397823149678592,0,0,1
-1,,809479202005274624,0,0,1
-1,,808827091768709121,0,0,1
1,O ORG PRO O O O VUL VUL VUL VUL VUL VUL VUL VUL,808778866412109825,0,0,1
-1,,809121768296288258,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL,808771286784569344,0,0,1
-1,,807279863241515008,0,0,1
1,O O ORG PRO PRO VER O O O O O O O O,808481682353491970,0,0,1
1,ORG O O O O O PRO O O O O O,808808613275901956,0,0,1
1,O ORG PRO PRO VER O O O O,808520107349737472,0,0,1
1,PRO O O PRO PRO PRO ID,805844798871666688,0,1,1
-1,,809480757320306688,0,0,1
1,PRO PRO O O O O O O O,806164170475507712,0,0,1
-1,,808871767070670848,0,0,1
1,ORG ORG PRO O O O O O O VUL VUL VUL VUL VUL VUL O O O,807031801357238272,0,1,1
1,O O O O O ORG PRO PRO O O,808688233538342913,0,0,1
1,PRO PRO O O O O O O O O O O O O,809121591602933760,0,0,1
-1,,807342628698210304,0,0,1
1,ORG PRO PRO ID VUL VUL VUL O O ORG O,808770342160371713,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL VUL,809153340894572544,0,0,1
1,O O ORG PRO PRO O PRO O O VUL VUL VUL VUL,809039060098547712,0,0,1
-1,,809424635402002432,0,0,1
-1,,809718281464586241,0,0,1
-1,,809177980639543296,0,0,1
1,ORG ORG ID ID ID O,809422962180943872,0,1,1
1,O O O O ORG PRO PRO VUL VUL VUL VUL,808871769029349376,0,0,1
1,O O ORG PRO O O O O O O O O O PRO O,809515910700605440,0,0,1
-1,,807097141315432448,0,0,1
-1,,809200772533592064,0,0,1
1,O ID ORG PRO PRO O VER O ORG PRO PRO O VER O O,809363076038479872,0,0,1
1,ID ID ORG PRO PRO O PRO O O O VUL VUL VUL O VUL VUL,808837454706962432,0,0,1
1,O O PRO O O O O O O O O O,809383936803667972,1,1,1
1,O ID O O O O ORG PRO PRO ID O VER,808776122796228608,0,0,1
-1,,807303600036642816,0,1,1
1,O ORG PRO ID VUL VUL VUL VUL VUL O,809519934577385472,0,0,1
1,O O O O O O O O O PRO O,819948399948484608,1,0,1
-1,,808798792036323328,0,0,1
-1,,809543114625077248,0,0,1
-1,,807276555760189441,0,0,1
1,O O O O O PRO VER O,809338517746778112,0,0,1
1,O O O O O O O PRO O O,819090322986795008,1,0,1
-1,,808481675818762240,0,0,1
-1,,805079172330598401,1,0,1
-1,,809461800198492160,0,0,1
-1,,816847805348216832,0,0,1
-1,,818436706072334338,0,0,1
-1,,810956629562757121,0,0,1
1,O O O O O O,809220436072550403,0,0,1
1,ID O O ORG PRO VER VER VER O PRO O O PRO VER O O,810692036668047360,1,1,1
1,ORG PRO VER VUL VUL VUL VUL VUL VUL,818404756465053696,0,0,1
1,ID ORG PRO PRO O VER O O VER O O O O O O,809600733255520257,0,0,1
1,ID ID ORG PRO PRO VUL VUL VUL VUL VUL ORG,818914084217233408,0,0,1
-1,,817033904645427200,0,0,1
-1,,818448536547246080,0,0,1
1,O O O O O ORG PRO O O O O O,809613624625025024,0,0,1
-1,,809676966139805697,0,0,1
1,O ORG ORG PRO PRO PRO PRO ID VUL VUL VUL VUL VUL,809489149795385344,0,1,1
1,ID O O O O PRO PRO ID O VER,809199331161079808,0,0,1
-1,,810528617331560452,0,0,1
1,O VUL VUL VUL O O ORG PRO O,819238275021996037,0,0,1
1,O ORG O O O O O O O ID O O ID O O O O O O O O,817307530317668352,0,0,1
-1,,809393850313633792,0,0,1
-1,,819271024575467520,0,0,1
-1,,818624425608232961,0,0,1
1,ID O O O ORG PRO O O O O O O O O PRO O O O,809959741254467584,0,0,1
-1,,809702902000402432,0,0,1
1,ORG PRO PRO VER VER VER VER VER O O VUL VUL,819113030705446912,0,0,1
1,ID ORG PRO PRO O VER O O VER O O VER O O,819067234328989696,0,0,1
-1,,818674748892872704,0,0,1
1,O ID ORG PRO PRO O VER O O VER O O O O O,809601680677502976,0,0,1
1,O ID ORG PRO PRO O VER O O VER O O O O O,809601672444084228,0,0,1
1,O O O PRO VUL VUL VUL,809470648569524225,0,0,1
-1,,811018622609059841,1,1,1
1,ID O O O O O O O O ORG PRO PRO VER PRO PRO VER VER O,811167187926913024,0,0,1
1,ORG PRO PRO VER O VUL VUL VUL VUL VUL VUL VUL VUL VUL ORG,809102649828249600,0,0,1
-1,,816312136137838592,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL VUL VUL,809144789857865728,0,0,1
-1,,811689203214012416,0,0,1
1,O O ID ORG PRO VER VER VER O PRO O,810423468680417280,0,0,1
1,ID O O O ORG PRO ID,809136989312270337,0,0,1
1,O ID ORG PRO PRO VER VER VER O VUL VUL O VUL VUL O,811411252979388416,0,0,1
-1,,809963885587496960,0,0,1
-1,,811310200758091778,0,0,1
-1,,811594602297769986,1,0,1
1,O O O O O O O PRO VER O O O,809578301685698565,0,0,1
-1,,810778148937863168,0,0,1
1,ID O O O ORG PRO O O O O O O O O PRO O O O,809898857408634880,0,0,1
-1,,804489838288367616,0,1,1
1,PRO PRO PRO O PRO O VER VUL VUL O,809160919880269825,1,1,1
-1,,809709483761041408,0,0,1
1,O ID ORG PRO PRO VER VER VER O,811172121657352193,0,0,1
1,O O ORG PRO O O ID VUL VUL VUL VUL,808810096671293440,0,0,1
1,O O ORG ORG PRO PRO ID VUL VUL VUL VUL,809750099731488769,0,1,1
1,ID O O O O ORG PRO PRO VER PRO PRO VER VER O VER O PRO VER,811409683235872768,0,0,1
1,O ID O O ORG PRO VER VER VER,810422996678623232,0,0,1
-1,,810923183389937665,0,0,1
-1,,819527949569392640,0,0,1
1,O ORG ORG PRO PRO ID VUL VUL VUL VUL,809752906085736448,0,1,1
1,ORG ORG ID ID ID O,809812851544170496,0,1,1
1,O ORG PRO VER VER VER VUL ID,810495749330993153,0,0,1
-1,,816121260287660036,0,0,1
-1,,809083764089430016,0,0,1
1,O ID ORG PRO PRO VER O VER O ORG PRO PRO VER O VER O,811169621118222337,0,0,1
1,ORG PRO VER VUL VUL VUL VUL VUL VUL ORG PRO VER VUL VUL VUL O,806964603804676096,0,0,1
1,O O ID ORG PRO VER VER VER O,810423473357066240,0,0,1
1,O O ID ORG PRO VER VER PRO VER VER PRO,811173446084399105,0,0,1
-1,,811673872957218817,1,1,1
-1,,809846505599303680,0,0,1
-1,,819526948661723136,0,0,1
1,O ID ORG PRO PRO O VER O O VER O O O O O,809601677938556928,0,0,1
-1,,809389443622653952,0,0,1
1,ID ORG PRO PRO O VER O O VER O O O O O O,809355536349151232,0,0,1
-1,,815393742907707392,0,0,1
-1,,811051004741505025,0,0,1
1,ID O O O ORG PRO O O O O O O O O PRO O O,809898873951059968,0,0,1
1,O ID ORG PRO PRO O VER O O VER O O O O O,809601696393523200,0,0,1
1,PRO O O O ID,809824352187326464,0,1,1
1,O ORG PRO VER VER VER O O O,811594981127364608,0,0,1
1,ORG ORG ID ID ID O,810926451675406336,1,1,1
-1,,809863670654205952,0,0,1
-1,,809591589941182465,0,0,1
1,O ORG PRO O O VUL VUL VUL VUL VUL O O,804613154160447488,0,0,1
-1,,819544630106656769,0,0,1
1,O ID ORG PRO PRO O VER O,809559810228318208,0,0,1
-1,,816772675615891456,0,0,1
1,ID ORG PRO PRO O VER O O VER O O O O O O,809600726943068160,0,0,1
-1,,811523411705008128,0,1,1
-1,,810911122450743298,0,0,1
1,ID ORG PRO VER VER PRO VER VER PRO VER VER PRO PRO PRO VER PRO PRO,811167162358497280,0,0,1
-1,,810470811043655682,0,0,1
-1,,811364731919462404,0,0,1
1,ID O O ORG PRO VER VER VER O PRO O O O O O O O O,810692052472229889,0,0,1
1,ORG PRO VER PRO VER PRO O O O VUL VUL,809025488475799552,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL,811197095361118209,0,1,1
1,O ORG PRO PRO ID VUL VUL VUL,811140360680280064,0,1,1
1,ORG PRO VER VER VER O O VUL VUL,810495316306829312,0,0,1
1,ID ORG PRO O PRO VER O PRO VER O PRO O VUL VUL O VUL VUL VUL,811167170298318852,0,0,1
1,ID ORG PRO PRO O VER O O VER O O O O O O,809600729035997184,0,0,1
1,O ID ID O O O O O O O O O O O O O ORG ORG,811494239397937152,0,1,1
1,O ORG PRO VER VER VER O VUL VUL VUL VUL VUL O O,812019724922060801,0,0,1
-1,,811106434234667009,0,0,1
1,ORG ORG ID ID ID O,816702007486529536,1,1,1
1,ORG PRO PRO VER O O O VUL,809553646107004928,0,0,1
-1,,811413396797136900,0,0,1
1,O ID ORG PRO PRO O VER O ORG PRO PRO O VER O O,809363031050350592,0,0,1
1,ID ORG PRO VER VER VER O VER O O O VER O O O O O,811409689535803392,0,0,1
1,ORG PRO VER VUL VUL VUL,804729515243175936,0,0,1
1,ORG PRO VER VUL VUL,819350601461071875,0,0,1
1,O ID ID ORG ORG PRO PRO PRO O O O O O O O,811630154124554240,1,1,1
-1,,810025273429229568,0,0,1
-1,,811673139306496004,0,0,1
1,O O O O O O O O O O O O O PRO O PRO,819389840999452673,0,0,1
-1,,819639961691521025,0,0,1
-1,,809825271444553728,0,0,1
1,O ORG PRO PRO O VER VUL VUL ID,808923376605687808,0,0,1
1,O O VUL VUL O PRO VER O O O O O O O O,809660294955991041,0,0,1
1,O O ORG PRO PRO VER O O O O O VUL O,809568883455705089,0,0,1
-1,,811310119241785345,0,1,1
1,O ORG PRO VER VUL VUL,811592341416976384,0,0,1
1,O O O O O PRO O O O O O PRO O VER O O,811310540987441156,0,0,1
-1,,810009161853333504,0,0,1
1,O ID PRO VER PRO VER PRO VER PRO O VER PRO PRO VER PRO O,811566121082114049,0,0,1
-1,,817574807684481024,0,0,1
-1,,811365949563604993,0,0,1
1,ID O O O ORG PRO O O O O O O O O PRO O O,809959746040135681,0,0,1
1,ORG PRO PRO O O VUL VUL VUL,819350216587546624,0,0,1
1,ORG O O VER O VER VER O VER VUL VUL VUL VUL VUL VUL,809913523891556352,0,0,1
-1,,809877272396177408,0,0,1
1,O ID ID ORG ORG PRO PRO VER O O O O O O O O,811859275085709316,1,1,1
1,ID ORG PRO PRO O VER O O VER O O VER O O,819384325238063108,0,0,1
-1,,811035924788219905,1,0,1
-1,,816598474884005888,0,0,1
1,ID O O O O ORG PRO VER O O O O O PRO PRO VER O O,811167155630833664,0,0,1
1,O O ID VUL VUL O ORG PRO PRO O ORG PRO PRO,819435039452700673,0,0,1
1,O ID ORG PRO VER VER PRO VER VER ORG PRO VER VER PRO VER VER O,811169609869127680,0,0,1
-1,,811360566673424384,0,0,1
-1,,811125799801749504,1,1,1
1,O ORG PRO VUL VUL VUL,811643689818726400,0,0,1
-1,,819589547566710784,0,0,1
1,ID ORG PRO PRO O VER O O VER O O VER O O,819384322570518528,0,0,1
-1,,815463259964895232,0,0,1
1,O O ID ORG PRO VER VER VER O PRO,810452465682382848,0,0,1
-1,,811326793454010368,0,0,1
1,O O ID PRO O O O O ORG PRO,815186613160579072,0,0,1
1,O ID ORG PRO PRO O VER O O VER O O O O O,809601669986189312,0,0,1
-1,,814690000595918848,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL O,815969682343591943,0,1,1
1,ID ORG PRO VER VER PRO VER VER PRO VER VER PRO PRO PRO VER PRO O PRO,811167190426800131,0,0,1
1,ID ORG PRO VER VER VER O PRO O O O O O O O O,810692041931952128,0,0,1
-1,,816007850472390657,0,0,1
1,PRO VER PRO O VER,816064089881448448,0,0,1
1,O PRO VER VER VER O ID ID,811743387195949056,0,0,1
-1,,810852502077837312,0,0,1
-1,,814819760454115328,1,1,1
1,ID O O O O ORG PRO PRO VER PRO PRO VER VER O VER O PRO VER O,812138572392386562,0,0,1
1,O ID O O ORG PRO VER VER VER O PRO O O PRO VER,810693973572460544,1,1,1
1,O O O O PRO O O O,811184681324605440,0,0,1
-1,,811700884040253440,0,0,1
1,O ID PRO VER PRO VER PRO VER PRO O VER PRO PRO VER PRO O,811566119328870401,0,0,1
-1,,812009613793067008,0,0,1
-1,,810964427029745673,0,0,1
1,O ID O O ORG PRO VER VER VER O PRO O O PRO VER,810693975350845440,1,1,1
-1,,816276232723660801,0,0,1
-1,,811632412342059008,0,0,1
-1,,814838120524828672,0,0,1
-1,,810342365244391424,0,0,1
1,ID O O O ORG PRO O O VER O PRO O O PRO VER O,810692050639323136,1,1,1
-1,,810779132254679042,0,0,1
1,O ORG PRO PRO VER O O O O O O VUL VUL VUL O,812018772861210624,0,0,1
1,ORG ORG ID ID ID O,812055691645091841,0,1,1
1,O O ORG PRO O O O O O O O O O O,819596276308332544,0,0,1
-1,,811901547051368448,0,0,1
-1,,814047407403057152,0,0,1
1,O O ORG PRO VER VER VER O VUL VUL,811900648807661569,0,0,1
1,O ORG PRO ID VUL VUL VUL VUL,811300859288154112,0,0,1
1,ID O O O ORG PRO PRO VER PRO PRO VER VER O VER O PRO VER O O,811409717671104512,0,0,1
1,O ID O O O ORG PRO O O O O O O O O PRO,809961598026731520,0,0,1
-1,,810239653789990912,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL VUL VUL,816093031376060417,0,1,1
1,O O ORG PRO ID VUL VUL VUL,812056296295976960,0,0,1
1,O ORG PRO VER VUL VUL VUL ID VUL VUL O,811708863506481152,0,0,1
-1,,814204654477316097,0,0,1
1,O ID O O O ORG PRO O O O O O O O O PRO,809961600962691073,0,0,1
-1,,817124988121661441,0,0,1
1,ORG ORG ID ID ID O,816702065019912193,0,1,1
-1,,814086019188301824,1,1,1
-1,,812138215389937664,0,0,1
-1,,815881905522491396,0,0,1
1,ORG ORG ID ID ID O,812054931544780800,0,1,1
-1,,812101907774898176,1,1,1
-1,,816275590407946240,0,0,1
1,ORG PRO PRO VER VUL VUL VUL VUL VUL VUL VUL VUL ORG O,813836262176071686,0,0,1
-1,,812021168525832192,0,0,1
-1,,817437131782189057,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL,811135190453993473,0,1,1
-1,,821319761665593344,0,0,1
-1,,811903135220428801,0,0,1
1,O O O O O ORG PRO PRO ID,819092511692038145,0,0,1
1,O O O O O ORG PRO O O O O O,810890528560648193,0,0,1
1,ORG ORG ID ID ID O,815969685610975232,1,1,1
-1,,810945676662206464,0,0,1
1,PRO VER VER VER O ID ID,811742879894880256,0,0,1
-1,,816783561806135296,0,0,1
-1,,816780665156960256,0,0,1
-1,,817464533203623936,1,0,0
1,O ORG PRO VER VER VER O O VUL VUL,810495742926274560,0,0,1
-1,,815981763327574017,0,0,1
-1,,814048334482735104,0,0,1
-1,,814532744596307968,0,0,1
-1,,813990152561377280,0,0,1
-1,,812056302541271046,0,0,1
1,ID ORG PRO VER VER PRO VER VER PRO VER O PRO VER O O PRO VER PRO O,812138579686199296,0,0,1
-1,,801462842813624320,1,0,0
1,O ORG PRO PRO ID VUL VUL VUL,816424971207524352,0,1,1
-1,,819534454242807808,0,0,1
1,ID ORG PRO PRO O VER O O VER O O VER O O,819384337233809408,0,0,1
-1,,816622651108130816,0,0,1
1,ID ORG PRO PRO O VER O O VER O O VER O O,819384328891277312,0,0,1
-1,,811652793593434112,0,0,1
-1,,810013445584289792,0,0,1
1,ID ORG PRO PRO O VER O O VER O O VER O O,819384324017549313,0,0,1
1,O ID O O O O ORG PRO VER,811172125272899584,0,0,1
1,ORG ORG ID ID ID O,812055184855695360,0,1,1
-1,,811726192944541697,0,0,1
-1,,812093169219186688,0,0,1
-1,,820023996964077568,0,0,1
1,O ORG PRO ID VUL VUL VUL,812057501638262785,0,0,1
1,O ID ORG PRO VER VER PRO VER VER PRO VER O PRO VER O O PRO VER,812141769697751041,0,0,1
-1,,812219772012216320,0,0,1
1,O ORG ORG PRO PRO ID VUL VUL VUL VUL,815879181775106048,0,1,1
-1,,815165260319571968,0,0,1
1,O ID O O O ORG PRO O O,809990098947280897,0,0,1
1,O ORG PRO VER VER VER O VUL VUL,811900223404511232,0,0,1
1,ORG PRO VER VER VER O VUL VUL VUL,812053412200189952,0,0,1
1,O PRO VER VUL VUL VUL VUL O O O O O,815627696680136705,0,0,1
-1,,809826244497969156,0,0,1
-1,,814613142688952320,0,0,1
1,ID ID O ORG ORG PRO PRO VER O O O O O O,811832774244048896,1,1,1
-1,,811992878381727744,0,0,1
-1,,816400243436748800,0,0,1
1,O O ORG PRO PRO VER O O O O O O O O,812019685164257281,0,0,1
1,O O O O O O O PRO O O O O O O O O O O O O O O,811711884978225152,0,0,1
-1,,815107912251174912,0,0,1
1,ID ORG PRO VER VER PRO VER VER PRO VER VER PRO PRO PRO VER PRO PRO,811409678303449089,0,0,1
-1,,816740243080695820,0,0,1
-1,,815970392359706628,0,0,1
-1,,816300806781669376,0,0,1
1,ID ORG PRO PRO O VER O O VER O O VER O O,819067184232169473,0,0,1
1,O ORG PRO PRO O ID VUL VUL VUL VUL,819484305135202305,0,0,1
-1,,821004405390667778,0,0,1
-1,,810252607948091392,0,0,1
1,ID O O O ORG PRO O O O O O O O O PRO O O,809959742818910209,0,0,1
-1,,816758996359069715,0,0,1
1,O ORG O O VER O VER VER O VER VUL VUL VUL VUL VUL,809913941707067393,0,0,1
1,O ID O O O ORG PRO O O,810422975870750720,0,0,1
-1,,815898357323407360,0,0,1
-1,,810644907312480256,0,0,1
-1,,815363337445842944,1,1,1
-1,,816434766215925761,0,0,1
-1,,811768253051637760,0,0,1
-1,,816631690672148480,1,1,1
-1,,814209887253184512,0,0,1
1,ORG PRO PRO VER VER VER O O O O O VUL VUL VUL VUL VUL,810740073826254848,0,0,1
1,ORG PRO VER VER VER O PRO VUL VUL ID,810495330559098880,0,0,1
1,PRO VER VER VER O ID ID PRO,811753155020980224,1,0,1
1,O ID O O O ORG PRO O O O O O O O O PRO,809961608042741760,0,0,1
-1,,817083078711672832,0,0,1
-1,,816016942490324992,0,0,1
-1,,816639539817152512,0,0,1
-1,,814872910917758977,0,0,1
1,ORG O O O O O O PRO PRO,810819723508203520,0,0,1
1,ORG PRO PRO VER PRO VUL VUL VUL VUL VUL VUL VUL VUL VUL O,816076245289078784,1,1,1
-1,,814811610699231232,0,0,1
1,ID O O O O O O O O O O ORG ORG PRO PRO O O,812073317448515586,1,1,1
1,ID ORG PRO VER VER PRO VER VER PRO VER O PRO O PRO VER O PRO VER O,811167151054843905,0,0,1
-1,,815160854199103488,0,0,1
1,O ORG PRO ID VUL VUL VUL,812120822852653056,0,0,1
1,O ORG PRO VER VER VER O VUL VUL,814007924133658629,0,0,1
1,O PRO VER PRO O VER,816064122328649730,0,0,1
-1,,815967140402622464,0,0,1
1,O O ID ORG ORG PRO O O,809879801318305794,0,1,1
-1,,816765034667741184,0,0,1
1,ORG O VER VER VER O O PRO VUL VUL,815229056782319616,0,1,1
-1,,814870580595933184,0,0,1
-1,,811902255939076096,0,0,1
1,O O O ORG PRO PRO VUL VUL VUL VUL,808870311072567296,0,0,1
-1,,810955197241495552,1,1,1
-1,,816062384364290048,0,0,1
-1,,814638569700675588,1,1,1
-1,,818161811014946817,0,0,1
1,ID PRO PRO O PRO PRO PRO PRO PRO PRO,811565486936850432,0,0,1
-1,,816755641016586240,0,0,1
1,O O O O O O O PRO PRO O O O,814867099785056256,1,1,1
1,ORG PRO PRO VER PRO VUL VUL VUL ORG PRO PRO VER PRO VUL VUL,819477319786106880,1,1,1
1,O O ID O O O ORG PRO O O,810423471855566848,0,0,1
-1,,814863649810497537,1,0,1
1,O O VUL VUL O O O O O O PRO VER O O O O O,810208324042035204,0,0,1
-1,,819681123383017476,0,0,1
1,O ORG PRO PRO VER O VUL VUL VUL O,819114155638562817,0,0,1
-1,,809747291083051008,0,0,1
1,ORG PRO VER VER VER O O VUL VUL VUL,810495326683627520,0,0,1
1,O ID ORG PRO PRO O VER O ORG PRO PRO O VER,819102478637662208,0,0,1
-1,,809570804795117570,0,0,1
-1,,816860659669417984,0,0,1
-1,,817056378653147137,0,0,1
1,O ID ORG PRO O O O VUL VUL VUL VUL,818963014766444545,0,0,1
1,ID O O O PRO PRO ID,808923054449561600,0,0,1
-1,,818446561646673920,0,0,1
-1,,819169556589592576,0,0,1
1,O O O O O O PRO PRO O O O,814866185779089412,1,1,1
-1,,817462796879269888,0,0,1
1,O ORG PRO PRO O PRO O O VUL VUL VUL VUL,809036203488145408,0,0,1
-1,,817419446298038272,0,0,1
-1,,814863652058636288,1,0,1
1,O O O ORG O ID VUL VUL VUL VUL,817433615197937668,0,0,1
1,ORG ORG ID ID ID O,816459608382406656,0,1,1
1,O ORG PRO PRO ID VUL VUL VUL VUL VUL,811195102840373248,0,1,1
1,O PRO VER PRO ID ID,817125567384395776,0,0,1
1,ORG ORG ID ID ID O,817407910854569986,1,1,1
1,O O ORG O ID VUL VUL VUL VUL,817432887712710657,0,0,1
-1,,811112132486066176,0,0,1
-1,,811542421632860160,0,0,1
-1,,811018631228387328,1,1,1
1,O ID ORG PRO VER VER VER O PRO,810451853582434305,0,0,1
-1,,817936439774236676,0,0,1
-1,,819114154174783489,0,0,1
-1,,816706863106555904,0,0,1
-1,,818880838679072769,0,0,1
-1,,814625295814758400,0,0,1
1,O ORG PRO VUL VUL VUL VUL VUL VUL O,819242499260620800,0,0,1
1,O O O PRO PRO O O O O O O VUL VUL,818872536851050496,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL O,817433950683418624,0,1,1
-1,,819173380519849984,0,0,1
1,ORG O O O O PRO,804515043463335936,0,0,1
1,O ORG PRO VUL VUL VUL,817420199259312130,0,0,1
-1,,818081248560238592,1,1,1
-1,,818970456195743745,1,0,1
-1,,819336309223419904,0,0,1
1,ORG PRO PRO VER VER VER VER VER O O VUL VUL,819149496642899968,0,0,1
-1,,816700824739082244,0,0,1
1,PRO O O O O O O O O,806563774551511042,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL,817438909692977153,0,1,1
-1,,817354758923096064,0,0,1
1,O ORG O O O O PRO PRO PRO,818879853466370048,0,0,1
-1,,817347917510017024,0,0,1
-1,,819552034919567360,0,0,1
-1,,818914432927539200,0,0,1
-1,,814853392162062337,0,0,1
-1,,815802907702345728,0,0,1
1,ORG PRO PRO VER VUL VUL VUL VUL VUL VUL ORG PRO PRO VER O,818524834263158784,0,0,1
1,O ORG PRO O O VUL VUL VUL VUL,809053057417875456,0,0,1
-1,,816032312072765440,0,0,1
1,O ID ORG PRO VER VER VER O VER O ORG PRO VER VER VER O VER O,811169608426287108,0,0,1
1,ID ORG PRO PRO O VER O O VER O O VER O O,819067178351816704,0,0,1
1,O ORG PRO PRO ID VUL VUL VUL,817913132370706433,0,1,1
-1,,818426440060436480,0,0,1
-1,,816968302169882624,0,0,1
-1,,817304246588768257,0,0,1
1,ORG PRO PRO VER VUL VUL VUL ORG PRO PRO VER VUL VUL VUL,804821720385331200,0,0,1
1,O ORG PRO PRO O PRO O O O VUL VUL VUL,804706468083761153,0,0,1
-1,,817347814015586308,0,0,1
-1,,815874335428775936,0,0,1
1,O ORG PRO PRO VER VUL VUL VUL VUL VUL VUL,818530168952262657,0,0,1
-1,,814797065620484096,0,0,1
-1,,816978418822746112,0,0,1
1,O O O O O PRO PRO VUL VUL VUL ID,814781115399602176,0,0,1
-1,,817211592492412930,0,0,1
-1,,816856783008436224,1,0,1
-1,,808494508270899202,0,0,1
1,ID O O O ORG PRO O O O O O O O O PRO O O,809959733775966209,0,0,1
1,PRO O O O,817019971767271424,0,0,1
